Speaker	SentType	Sweep	Question	Diff	Diffn	Word	FocusType	PosInSent	Min	Max	Clench	NormMin
KVM	2	0048	Q6	0.1282%	0.0012820000000000002	2. cat	NonNarrow	2	-65.63448409427083	-59.87	-56.11663875	-9.517845344270832
KVM	2	0048	Q6	0.1282%	0.0012820000000000002	3. sat	NonNarrow	3	-64.01014940018263	-59.069410079709094	-56.11663875	-7.893510650182627
KVM	2	0048	Q6	0.1282%	0.0012820000000000002	4. matt	Narrow	4	-72.80013433130847	-61.29	-56.11663875	-16.68349558130847
KVM	2	0049	Q3	0.0079%	7.900000000000001e-05	1. fat	NonNarrow	1	-67.69611700852143	-60.217027080829475	-56.11663875	-11.579478258521426
KVM	2	0049	Q3	0.0079%	7.900000000000001e-05	2. cat	Narrow	2	-66.53019826630059	-59.08	-56.11663875	-10.413559516300587
KVM	2	0049	Q3	0.0079%	7.900000000000001e-05	3. sat	NonNarrow	3	-62.50081043110536	-58.898099592724286	-56.11663875	-6.384171681105357
KVM	2	0049	Q3	0.0079%	7.900000000000001e-05	4. matt	NonNarrow	4	-66.44204888116805	-60.61	-56.11663875	-10.325410131168049
KVM	2	0050	Q4	0.1646%	0.001646	1. fat	NonNarrow	1	-68.39039699525989	-59.86958595521736	-56.11663875	-12.273758245259891
KVM	2	0050	Q4	0.1646%	0.001646	2. cat	NonNarrow	2	-67.63210919751145	-58.84	-56.11663875	-11.515470447511454
KVM	2	0050	Q4	0.1646%	0.001646	3. sat	Narrow	3	-67.4540042584286	-58.68834735856538	-56.11663875	-11.337365508428597
KVM	2	0050	Q4	0.1646%	0.001646	4. matt	NonNarrow	4	-68.33214706838919	-60.39	-56.11663875	-12.21550831838919
KVM	2	0051	Q1	0.0081%	8.1e-05	1. fat	Broad	1	-67.49004610412543	-58.84738313945568	-56.11663875	-11.373407354125426
KVM	2	0051	Q1	0.0081%	8.1e-05	2. cat	Broad	2	-67.84047892859277	-59.44	-56.11663875	-11.723840178592773
KVM	2	0051	Q1	0.0081%	8.1e-05	3. sat	Broad	3	-65.70025541124272	-59.388881988904934	-56.11663875	-9.583616661242722
KVM	2	0051	Q1	0.0081%	8.1e-05	4. matt	Broad	4	-70.7700135626833	-63.15	-56.11663875	-14.653374812683303
KVM	2	0052	Q2	0.0080%	8e-05	1. fat	Narrow	1	-69.34359884714033	-59.44777173346424	-56.11663875	-13.226960097140328
KVM	2	0052	Q2	0.0080%	8e-05	2. cat	NonNarrow	2	-68.68241757381364	-59.38	-56.11663875	-12.565778823813638
KVM	2	0052	Q2	0.0080%	8e-05	3. sat	NonNarrow	3	-65.57700911781237	-59.28831158246898	-56.11663875	-9.460370367812367
KVM	2	0052	Q2	0.0080%	8e-05	4. matt	NonNarrow	4	-68.46001150527724	-62.15	-56.11663875	-12.343372755277237
KVM	2	0053	Q5	0.4190%	0.00419	1. fat	NonNarrow	1	-68.94352352890157	-60.22	-56.11663875	-12.826884778901565
KVM	2	0053	Q5	0.4190%	0.00419	2. cat	NonNarrow	2	-67.7063309159032	-60.12	-56.11663875	-11.589692165903195
KVM	2	0053	Q5	0.4190%	0.00419	3. sat	NonNarrow	3	-66.34337392843968	-58.505299337634206	-56.11663875	-10.226735178439675
KVM	2	0053	Q5	0.4190%	0.00419	4. matt	Narrow	4	-73.29037027997892	-60.58	-56.11663875	-17.173731529978916
KVM	2	0054	Q6	0.6375%	0.006375	1. fat	NonNarrow	1	-69.14013885920997	-62.166441001394986	-56.11663875	-13.02350010920997
KVM	2	0054	Q6	0.6375%	0.006375	2. cat	NonNarrow	2	-67.88263387972547	-62.05998799447915	-56.11663875	-11.765995129725475
KVM	2	0054	Q6	0.6375%	0.006375	3. sat	NonNarrow	3	-63.93005278689335	-59.058584198609665	-56.11663875	-7.813414036893349
KVM	2	0054	Q6	0.6375%	0.006375	4. matt	Narrow	4	-72.4803969900011	-60.66	-56.11663875	-16.363758240001097
KVM	2	0055	Q3	0.0080%	8e-05	1. fat	NonNarrow	1	-68.73422715488645	-59.15595584609823	-56.11663875	-12.617588404886455
KVM	2	0055	Q3	0.0080%	8e-05	2. cat	Narrow	2	-70.03067460367726	-59.63	-56.11663875	-13.914035853677255
KVM	2	0055	Q3	0.0080%	8e-05	3. sat	NonNarrow	3	-64.68019471229891	-59.19997799883577	-56.11663875	-8.563555962298913
KVM	2	0055	Q3	0.0080%	8e-05	4. matt	NonNarrow	4	-67.16054347215693	-62.33	-56.11663875	-11.043904722156931
KVM	2	0056	Q4	0.5749%	0.005749	1. fat	NonNarrow	1	-67.77791902196448	-60.8	-56.11663875	-11.661280271964479
KVM	2	0056	Q4	0.5749%	0.005749	2. cat	NonNarrow	2	-66.61018519923358	-60.49805080243029	-56.11663875	-10.493546449233584
KVM	2	0056	Q4	0.5749%	0.005749	3. sat	Narrow	3	-66.29000291173062	-59.70974443934143	-56.11663875	-10.173364161730625
KVM	2	0056	Q4	0.5749%	0.005749	4. matt	NonNarrow	4	-67.7809250586051	-61.55667190933492	-56.11663875	-11.664286308605107
LLB	1	0002	Q2	0.0080%	8e-05	1. cat	NonNarrow	1	-80.67027210274586	-74.1	-70.77940875	-9.890863352745853
LLB	1	0002	Q2	0.0080%	8e-05	2. sat	Narrow	2	-81.57030572364289	-73.52769399135336	-70.77940875	-10.790896973642887
LLB	1	0002	Q2	0.0080%	8e-05	3. rat	NonNarrow	3	-80.84080657138756	-76.02	-70.77940875	-10.061397821387558
LLB	1	0002	Q2	0.0080%	8e-05	4. hat	NonNarrow	4	-83.45007869129125	-76.85	-70.77940875	-12.670669941291251
LLB	1	0003	Q3	0.4555%	0.004555	1. cat	NonNarrow	1	-79.98001681772857	-75.38	-70.77940875	-9.200608067728567
LLB	1	0003	Q3	0.4555%	0.004555	2. sat	NonNarrow	2	-78.24014053681904	-73.98964710917805	-70.77940875	-7.460731786819039
LLB	1	0003	Q3	0.4555%	0.004555	3. rat	Narrow	3	-85.64003208918304	-77.5	-70.77940875	-14.860623339183036
LLB	1	0003	Q3	0.4555%	0.004555	4. hat	NonNarrow	4	-82.3010741501249	-78.55	-70.77940875	-11.521665400124903
LLB	1	0004	Q4	0.6194%	0.006194	1. cat	NonNarrow	1	-80.76111910323293	-75.96	-70.77940875	-9.981710353232927
LLB	1	0004	Q4	0.6194%	0.006194	2. sat	NonNarrow	2	-78.59022300612826	-74.57787027909264	-70.77940875	-7.810814256128253
LLB	1	0004	Q4	0.6194%	0.006194	3. rat	NonNarrow	3	-80.4900565632436	-76.73	-70.77940875	-9.710647813243597
LLB	1	0004	Q4	0.6194%	0.006194	4. hat	Narrow	4	-87.05061325420976	-78.43	-70.77940875	-16.271204504209763
LLB	1	0005	Q5	0.6631%	0.006631000000000001	1. cat	Narrow	1	-83.34037530243799	-77.86939455345521	-70.77940875	-12.56096655243799
LLB	1	0005	Q5	0.6631%	0.006631000000000001	2. sat	NonNarrow	2	-79.43578028823421	-74.83789553441065	-70.77940875	-8.656371538234211
LLB	1	0005	Q5	0.6631%	0.006631000000000001	3. rat	NonNarrow	3	-82.06174107360593	-76.52	-70.77940875	-11.282332323605928
LLB	1	0005	Q5	0.6631%	0.006631000000000001	4. hat	NonNarrow	4	-82.76010183289875	-78.6	-70.77940875	-11.980693082898753
LLB	1	0006	Q1	0.0080%	8e-05	1. cat	Broad	1	-81.15043900128877	-74.28	-70.77940875	-10.371030251288772
LLB	1	0006	Q1	0.0080%	8e-05	2. sat	Broad	2	-77.90167111861535	-74.26999029242718	-70.77940875	-7.122262368615353
LLB	1	0006	Q1	0.0080%	8e-05	3. rat	Broad	3	-81.07295670454306	-77.06	-70.77940875	-10.293547954543058
LLB	1	0006	Q1	0.0080%	8e-05	4. hat	Broad	4	-84.01177447280125	-76.45	-70.77940875	-13.232365722801248
LLB	1	0007	Q2	0.0079%	7.900000000000001e-05	1. cat	NonNarrow	1	-82.96225980925827	-73.84714882542409	-70.77940875	-12.182851059258269
LLB	1	0007	Q2	0.0079%	7.900000000000001e-05	2. sat	Narrow	2	-83.15499891763103	-73.93	-70.77940875	-12.375590167631032
LLB	1	0007	Q2	0.0079%	7.900000000000001e-05	3. rat	NonNarrow	3	-82.48001538098637	-76.93	-70.77940875	-11.700606630986371
LLB	1	0007	Q2	0.0079%	7.900000000000001e-05	4. hat	NonNarrow	4	-82.55264959957023	-77.24	-70.77940875	-11.773240849570229
LLB	1	0008	Q3	0.0080%	8e-05	1. cat	NonNarrow	1	-83.3100255109023	-74.28	-70.77940875	-12.530616760902305
LLB	1	0008	Q3	0.0080%	8e-05	2. sat	NonNarrow	2	-78.78170292049009	-74.13938692518303	-70.77940875	-8.002294170490089
LLB	1	0008	Q3	0.0080%	8e-05	3. rat	Narrow	3	-87.04008595266995	-78.29	-70.77940875	-16.260677202669953
LLB	1	0008	Q3	0.0080%	8e-05	4. hat	NonNarrow	4	-84.2648164419018	-78.43	-70.77940875	-13.485407691901798
LLB	1	0009	Q4	0.0080%	8e-05	1. cat	NonNarrow	1	-81.62061184649372	-74.3	-70.77940875	-10.841203096493714
LLB	1	0009	Q4	0.0080%	8e-05	2. sat	NonNarrow	2	-78.52550173339706	-74.25966798883009	-70.77940875	-7.746092983397062
LLB	1	0009	Q4	0.0080%	8e-05	3. rat	NonNarrow	3	-82.78033786863764	-78.08	-70.77940875	-12.000929118637643
LLB	1	0009	Q4	0.0080%	8e-05	4. hat	Narrow	4	-89.55058050120802	-77.92	-70.77940875	-18.771171751208016
LLB	1	0010	Q5	0.0080%	8e-05	1. cat	Narrow	1	-88.81602169856522	-75.55	-70.77940875	-18.03661294856522
LLB	1	0010	Q5	0.0080%	8e-05	2. sat	NonNarrow	2	-81.16003194520837	-75.32912765986582	-70.77940875	-10.380623195208372
LLB	1	0010	Q5	0.0080%	8e-05	3. rat	NonNarrow	3	-84.88032836900602	-78.69	-70.77940875	-14.10091961900602
LLB	1	0010	Q5	0.0080%	8e-05	4. hat	NonNarrow	4	-85.92346391473147	-79.16	-70.77940875	-15.14405516473147
LLB	1	0011	Q1	0.7178%	0.007178	1. cat	Broad	1	-82.10084765149915	-78.62902040642972	-70.77940875	-11.32143890149915
LLB	1	0011	Q1	0.7178%	0.007178	2. sat	Broad	2	-79.73	-74.83612555889916	-70.77940875	-8.950591250000002
LLB	1	0011	Q1	0.7178%	0.007178	3. rat	Broad	3	-83.74000028321281	-77.14	-70.77940875	-12.960591533212806
LLB	1	0011	Q1	0.7178%	0.007178	4. hat	Broad	4	-89.05038079363221	-78.16	-70.77940875	-18.270972043632213
LLB	1	0012	Q2	0.1189%	0.0011890000000000002	1. cat	NonNarrow	1	-81.13191007287311	-74.49	-70.77940875	-10.35250132287311
LLB	1	0012	Q2	0.1189%	0.0011890000000000002	2. sat	Narrow	2	-84.55094088281353	-74.35922006253584	-70.77940875	-13.771532132813533
LLB	1	0012	Q2	0.1189%	0.0011890000000000002	3. rat	NonNarrow	3	-83.29029130925971	-78.29	-70.77940875	-12.510882559259713
LLB	1	0012	Q2	0.1189%	0.0011890000000000002	4. hat	NonNarrow	4	-86.74205413287933	-82.08	-70.77940875	-15.96264538287933
LLB	1	0013	Q3	0.4831%	0.004831	1. cat	NonNarrow	1	-82.0524720097624	-77.63	-70.77940875	-11.273063259762395
LLB	1	0013	Q3	0.4831%	0.004831	2. sat	NonNarrow	2	-79.66124366152637	-74.22962698063493	-70.77940875	-8.881834911526369
LLB	1	0013	Q3	0.4831%	0.004831	3. rat	Narrow	3	-86.4659693828593	-77.25	-70.77940875	-15.686560632859297
LLB	1	0013	Q3	0.4831%	0.004831	4. hat	NonNarrow	4	-85.24196868202958	-78.55	-70.77940875	-14.462559932029578
LLB	1	0014	Q4	0.0080%	8e-05	1. cat	NonNarrow	1	-80.70001301237545	-74.76	-70.77940875	-9.920604262375448
LLB	1	0014	Q4	0.0080%	8e-05	2. sat	NonNarrow	2	-77.73042739344756	-74.47977662493629	-70.77940875	-6.951018643447554
LLB	1	0014	Q4	0.0080%	8e-05	3. rat	NonNarrow	3	-82.96236441432964	-76.88	-70.77940875	-12.18295566432964
LLB	1	0014	Q4	0.0080%	8e-05	4. hat	Narrow	4	-88.4903387816374	-79.25	-70.77940875	-17.710930031637403
LLB	1	0015	Q5	0.0079%	7.900000000000001e-05	1. cat	Narrow	1	-81.83134958113082	-74.88	-70.77940875	-11.051940831130821
LLB	1	0015	Q5	0.0079%	7.900000000000001e-05	2. sat	NonNarrow	2	-78.61125042373067	-74.83925598133898	-70.77940875	-7.831841673730665
LLB	1	0015	Q5	0.0079%	7.900000000000001e-05	3. rat	NonNarrow	3	-82.7005452663426	-77.02	-70.77940875	-11.9211365163426
LLB	1	0015	Q5	0.0079%	7.900000000000001e-05	4. hat	NonNarrow	4	-86.28002041410221	-79.18	-70.77940875	-15.500611664102209
LLB	1	0016	Q1	0.0081%	8.1e-05	1. cat	Broad	1	-81.00197532698273	-74.48	-70.77940875	-10.222566576982729
LLB	1	0016	Q1	0.0081%	8.1e-05	2. sat	Broad	2	-79.64075697502493	-74.32661242676473	-70.77940875	-8.861348225024926
LLB	1	0016	Q1	0.0081%	8.1e-05	3. rat	Broad	3	-83.1802426658206	-78.23	-70.77940875	-12.400833915820598
LLB	1	0016	Q1	0.0081%	8.1e-05	4. hat	Broad	4	-88.73321353939978	-79.11	-70.77940875	-17.953804789399783
LLB	1	0017	Q2	0.1646%	0.001646	1. cat	NonNarrow	1	-82.34183934213681	-75.13	-70.77940875	-11.562430592136806
LLB	1	0017	Q2	0.1646%	0.001646	2. sat	Narrow	2	-84.20604997175865	-74.7599883822424	-70.77940875	-13.426641221758643
LLB	1	0017	Q2	0.1646%	0.001646	3. rat	NonNarrow	3	-84.13017292199277	-76.25	-70.77940875	-13.350764171992765
LLB	1	0017	Q2	0.1646%	0.001646	4. hat	NonNarrow	4	-83.18043695144398	-79.74	-70.77940875	-12.401028201443978
LLB	1	0018	Q3	0.0080%	8e-05	1. cat	NonNarrow	1	-81.51188116534348	-74.56777724493908	-70.77940875	-10.73247241534348
LLB	1	0018	Q3	0.0080%	8e-05	2. sat	NonNarrow	2	-78.03050001667717	-74.56777724493908	-70.77940875	-7.2510912666771645
LLB	1	0018	Q3	0.0080%	8e-05	3. rat	Narrow	3	-88.08138612435839	-77.94647482586169	-70.77940875	-17.301977374358387
LLB	1	0018	Q3	0.0080%	8e-05	4. hat	NonNarrow	4	-90.73144397630746	-80.8	-70.77940875	-19.95203522630746
LLB	1	0019	Q4	0.0081%	8.1e-05	1. cat	NonNarrow	1	-81.22072109444684	-74.51989879003708	-70.77940875	-10.441312344446843
LLB	1	0019	Q4	0.0081%	8.1e-05	2. sat	NonNarrow	2	-78.37040055943464	-74.51989879003708	-70.77940875	-7.590991809434641
LLB	1	0019	Q4	0.0081%	8.1e-05	3. rat	NonNarrow	3	-82.71368966404422	-77.32996572588678	-70.77940875	-11.934280914044223
LLB	1	0019	Q4	0.0081%	8.1e-05	4. hat	Narrow	4	-89.24268688899139	-80.07	-70.77940875	-18.463278138991384
LLB	1	0020	Q5	0.6195%	0.006195000000000001	1. cat	Narrow	1	-84.6121555916925	-78.22942496537586	-70.77940875	-13.832746841692497
LLB	1	0020	Q5	0.6195%	0.006195000000000001	2. sat	NonNarrow	2	-79.51	-75.05927338654082	-70.77940875	-8.730591250000003
LLB	1	0020	Q5	0.6195%	0.006195000000000001	3. rat	NonNarrow	3	-82.94256823286646	-76.65	-70.77940875	-12.163159482866462
LLB	1	0020	Q5	0.6195%	0.006195000000000001	4. hat	NonNarrow	4	-86.59124400002692	-80.03	-70.77940875	-15.811835250026917
LLB	1	0021	Q1	0.0080%	8e-05	1. cat	Broad	1	-82.5204019129327	-75	-70.77940875	-11.740993162932696
LLB	1	0021	Q1	0.0080%	8e-05	2. sat	Broad	2	-79.36518172242296	-74.62900789129444	-70.77940875	-8.585772972422959
LLB	1	0021	Q1	0.0080%	8e-05	3. rat	Broad	3	-83.63012217506076	-77.83	-70.77940875	-12.85071342506076
LLB	1	0021	Q1	0.0080%	8e-05	4. hat	Broad	4	-89.41157998490978	-83.22	-70.77940875	-18.632171234909777
LLB	1	0022	Q2	0.4462%	0.004462	1. cat	NonNarrow	1	-81.31011914234908	-75.11	-70.77940875	-10.530710392349079
LLB	1	0022	Q2	0.4462%	0.004462	2. sat	Narrow	2	-82.95287975087305	-73.93943469229592	-70.77940875	-12.17347100087305
LLB	1	0022	Q2	0.4462%	0.004462	3. rat	NonNarrow	3	-83.09138140636577	-77.77	-70.77940875	-12.311972656365768
LLB	1	0022	Q2	0.4462%	0.004462	4. hat	NonNarrow	4	-83.79013637755348	-77.05	-70.77940875	-13.010727627553479
LLB	1	0023	Q3	0.5781%	0.005781	1. cat	NonNarrow	1	-82.71000053799636	-78.35790213216782	-70.77940875	-11.930591787996363
LLB	1	0023	Q3	0.5781%	0.005781	2. sat	NonNarrow	2	-78.46148933227406	-74.75928416252293	-70.77940875	-7.682080582274054
LLB	1	0023	Q3	0.5781%	0.005781	3. rat	Narrow	3	-86.86015328942631	-76.94	-70.77940875	-16.080744539426306
LLB	1	0023	Q3	0.5781%	0.005781	4. hat	NonNarrow	4	-85.55167723276574	-78.88	-70.77940875	-14.772268482765739
LLB	1	0024	Q4	0.5472%	0.005472	1. cat	NonNarrow	1	-81.30029180004067	-76.48	-70.77940875	-10.520883050040666
LLB	1	0024	Q4	0.5472%	0.005472	2. sat	NonNarrow	2	-78.05018648332836	-74.51578275125961	-70.77940875	-7.270777733328359
LLB	1	0024	Q4	0.5472%	0.005472	3. rat	NonNarrow	3	-82.34128450793733	-76.26	-70.77940875	-11.56187575793733
LLB	1	0024	Q4	0.5472%	0.005472	4. hat	Narrow	4	-86.53017575890699	-80.08	-70.77940875	-15.75076700890699
LLB	1	0025	Q5	0.0079%	7.900000000000001e-05	1. cat	Narrow	1	-84.46075465838702	-75.5	-70.77940875	-13.681345908387016
LLB	1	0025	Q5	0.0079%	7.900000000000001e-05	2. sat	NonNarrow	2	-78.65000971442198	-75.37722313304245	-70.77940875	-7.870600964421982
LLB	1	0025	Q5	0.0079%	7.900000000000001e-05	3. rat	NonNarrow	3	-82.840073546983	-78.05	-70.77940875	-12.060664796983005
LLB	1	0025	Q5	0.0079%	7.900000000000001e-05	4. hat	NonNarrow	4	-86.43113220494803	-78.93	-70.77940875	-15.651723454948026
LLB	1	0026	Q1	0.0080%	8e-05	1. cat	Broad	1	-82.02000509588139	-74.34919637169072	-70.77940875	-11.240596345881386
LLB	1	0026	Q1	0.0080%	8e-05	2. sat	Broad	2	-78.7507017682427	-74.36	-70.77940875	-7.971293018242704
LLB	1	0026	Q1	0.0080%	8e-05	3. rat	Broad	3	-81.77356546770442	-77.08998201251174	-70.77940875	-10.994156717704413
LLB	1	0026	Q1	0.0080%	8e-05	4. hat	Broad	4	-83.06000852725013	-75.51	-70.77940875	-12.280599777250131
LLB	2	0027	Q3	0.0081%	8.1e-05	1. fat	NonNarrow	1	-81.97216182714924	-76.38960961807483	-70.77940875	-11.192753077149234
LLB	2	0027	Q3	0.0081%	8.1e-05	2. cat	Narrow	2	-85.82026055089737	-75.58	-70.77940875	-15.040851800897372
LLB	2	0027	Q3	0.0081%	8.1e-05	3. sat	NonNarrow	3	-80.4500072868179	-75.39803203177294	-70.77940875	-9.670598536817891
LLB	2	0027	Q3	0.0081%	8.1e-05	4. matt	NonNarrow	4	-85.003604706981	-79.81	-70.77940875	-14.224195956980992
LLB	2	0029	Q1	0.0081%	8.1e-05	1. fat	Broad	1	-80.29003433172566	-74.52754304715883	-70.77940875	-9.510625581725662
LLB	2	0029	Q1	0.0081%	8.1e-05	2. cat	Broad	2	-81.34020434665274	-73.9	-70.77940875	-10.560795596652738
LLB	2	0029	Q1	0.0081%	8.1e-05	3. sat	Broad	3	-78.92129731231077	-73.57924169352285	-70.77940875	-8.141888562310768
LLB	2	0029	Q1	0.0081%	8.1e-05	4. matt	Broad	4	-86.5326184707841	-75.77	-70.77940875	-15.753209720784099
LLB	2	0030	Q5	0.4287%	0.004287	1. fat	NonNarrow	1	-79.45146966493937	-74.55975161726596	-70.77940875	-8.672060914939365
LLB	2	0030	Q5	0.4287%	0.004287	2. cat	NonNarrow	2	-79.45001034330045	-74.66	-70.77940875	-8.670601593300447
LLB	2	0030	Q5	0.4287%	0.004287	3. sat	NonNarrow	3	-78.551590327249	-73.7189710300012	-70.77940875	-7.772181577249
LLB	2	0030	Q5	0.4287%	0.004287	4. matt	Narrow	4	-87.78274653219809	-74.57999827465794	-70.77940875	-17.003337782198088
LLB	2	0031	Q4	0.0081%	8.1e-05	1. fat	NonNarrow	1	-80.5104212425821	-76.00999973505176	-70.77940875	-9.731012492582096
LLB	2	0031	Q4	0.0081%	8.1e-05	2. cat	NonNarrow	2	-80.2301347416755	-74.27	-70.77940875	-9.450725991675498
LLB	2	0031	Q4	0.0081%	8.1e-05	3. sat	Narrow	3	-84.32042899809068	-74.11959239913932	-70.77940875	-13.541020248090675
LLB	2	0031	Q4	0.0081%	8.1e-05	4. matt	NonNarrow	4	-85.65160574539055	-75.54	-70.77940875	-14.872196995390553
LLB	2	0032	Q2	0.1098%	0.001098	1. fat	Narrow	1	-83.96206652458235	-76.88997865239774	-70.77940875	-13.182657774582353
LLB	2	0032	Q2	0.1098%	0.001098	2. cat	NonNarrow	2	-81.04158274479181	-75.47	-70.77940875	-10.262173994791809
LLB	2	0032	Q2	0.1098%	0.001098	3. sat	NonNarrow	3	-80.33239915097064	-74.70987745575705	-70.77940875	-9.552990400970643
LLB	2	0032	Q2	0.1098%	0.001098	4. matt	NonNarrow	4	-82.76012904931119	-75.73815246317417	-70.77940875	-11.980720299311187
LLB	2	0033	Q3	0.0081%	8.1e-05	1. fat	NonNarrow	1	-80.1000235866807	-75.26877552482475	-70.77940875	-9.320614836680704
LLB	2	0033	Q3	0.0081%	8.1e-05	2. cat	Narrow	2	-84.49031390759052	-75.29	-70.77940875	-13.710905157590517
LLB	2	0033	Q3	0.0081%	8.1e-05	3. sat	NonNarrow	3	-80.15071598856551	-75.01998576327708	-70.77940875	-9.371307238565507
LLB	2	0033	Q3	0.0081%	8.1e-05	4. matt	NonNarrow	4	-82.34053585896908	-74.94	-70.77940875	-11.561127108969075
LLB	2	0034	Q6	0.0081%	8.1e-05	1. fat	NonNarrow	1	-80.04166651879854	-74.26	-70.77940875	-9.262257768798534
LLB	2	0034	Q6	0.0081%	8.1e-05	2. cat	NonNarrow	2	-81.68418644068686	-74.3	-70.77940875	-10.904777690686856
LLB	2	0034	Q6	0.0081%	8.1e-05	3. sat	NonNarrow	3	-79.29034325912899	-74.28995932635029	-70.77940875	-8.510934509128987
LLB	2	0034	Q6	0.0081%	8.1e-05	4. matt	Narrow	4	-87.73125183066146	-75.67	-70.77940875	-16.95184308066146
LLB	2	0035	Q1	0.1462%	0.001462	1. fat	Broad	1	-79.95014532391065	-74.30893684809148	-70.77940875	-9.170736573910645
LLB	2	0035	Q1	0.1462%	0.001462	2. cat	Broad	2	-80.92207014865086	-75.66	-70.77940875	-10.142661398650858
LLB	2	0035	Q1	0.1462%	0.001462	3. sat	Broad	3	-79.63216506029755	-75.28999991033822	-70.77940875	-8.85275631029755
LLB	2	0035	Q1	0.1462%	0.001462	4. matt	Broad	4	-85.22007118181372	-74.91425723912043	-70.77940875	-14.44066243181372
LLB	2	0036	Q5	0.0079%	7.900000000000001e-05	1. fat	NonNarrow	1	-80.16087406383265	-74.62	-70.77940875	-9.38146531383265
LLB	2	0036	Q5	0.0079%	7.900000000000001e-05	2. cat	NonNarrow	2	-81.43216120774109	-74.3875364094654	-70.77940875	-10.652752457741087
LLB	2	0036	Q5	0.0079%	7.900000000000001e-05	3. sat	NonNarrow	3	-79.41405401732194	-74.3875364094654	-70.77940875	-8.634645267321943
LLB	2	0036	Q5	0.0079%	7.900000000000001e-05	4. matt	Narrow	4	-86.12283241007478	-74.8	-70.77940875	-15.343423660074777
LLB	2	0037	Q4	1.3728%	0.013728	1. fat	NonNarrow	1	-79.98	-75.37	-70.77940875	-9.200591250000002
LLB	2	0037	Q4	1.3728%	0.013728	2. cat	NonNarrow	2	-80.58094893478271	-76.59	-70.77940875	-9.80154018478271
LLB	2	0037	Q4	1.3728%	0.013728	3. sat	Narrow	3	-82.20028769160048	-74.54898167262722	-70.77940875	-11.420878941600478
LLB	2	0037	Q4	1.3728%	0.013728	4. matt	NonNarrow	4	-83.45093092076304	-75.0898651746312	-70.77940875	-12.67152217076304
LLB	2	0038	Q2	9.7755%	0.097755	1. fat	Narrow	1	-76.18211746028356	-72.56	-70.77940875	-5.402708710283562
LLB	2	0038	Q2	9.7755%	0.097755	2. cat	NonNarrow	2	-75.36097671620863	-74.39862809117542	-70.77940875	-4.581567966208624
LLB	2	0038	Q2	9.7755%	0.097755	3. sat	NonNarrow	3	-82.52009140103225	-75.35	-70.77940875	-11.740682651032245
LLB	2	0038	Q2	9.7755%	0.097755	4. matt	NonNarrow	4	-80.59325970131563	-74.66698910643848	-70.77940875	-9.81385095131563
LLB	2	0039	Q3	0.0081%	8.1e-05	1. fat	NonNarrow	1	-81.44028554262985	-76.71957180512875	-70.77940875	-10.66087679262985
LLB	2	0039	Q3	0.0081%	8.1e-05	2. cat	Narrow	2	-83.50320848827599	-75.08	-70.77940875	-12.723799738275986
LLB	2	0039	Q3	0.0081%	8.1e-05	3. sat	NonNarrow	3	-79.9311901863372	-74.85855451834536	-70.77940875	-9.151781436337203
LLB	2	0039	Q3	0.0081%	8.1e-05	4. matt	NonNarrow	4	-82.60004324863701	-75.03	-70.77940875	-11.820634498637006
LLB	2	0040	Q6	0.1560%	0.00156	1. fat	NonNarrow	1	-80.20101719125846	-74.9278587151107	-70.77940875	-9.421608441258456
LLB	2	0040	Q6	0.1560%	0.00156	2. cat	NonNarrow	2	-80.5301549726889	-74.29	-70.77940875	-9.750746222688903
LLB	2	0040	Q6	0.1560%	0.00156	3. sat	NonNarrow	3	-78.84100535661526	-73.95968286835313	-70.77940875	-8.061596606615254
LLB	2	0040	Q6	0.1560%	0.00156	4. matt	Narrow	4	-86.04266772602084	-74.39	-70.77940875	-15.263258976020836
LLB	2	0041	Q1	0.0080%	8e-05	1. fat	Broad	1	-78.78135276916176	-74.52999878433664	-70.77940875	-8.001944019161755
LLB	2	0041	Q1	0.0080%	8e-05	2. cat	Broad	2	-80.7915835867351	-74.27	-70.77940875	-10.012174836735099
LLB	2	0041	Q1	0.0080%	8e-05	3. sat	Broad	3	-79.4423993010183	-74.25897584225812	-70.77940875	-8.662990551018297
LLB	2	0041	Q1	0.0080%	8e-05	4. matt	Broad	4	-83.97001144405655	-75.01	-70.77940875	-13.190602694056551
LLB	2	0042	Q5	0.0080%	8e-05	1. fat	NonNarrow	1	-79.32010918612934	-74.74738973238652	-70.77940875	-8.540700436129342
LLB	2	0042	Q5	0.0080%	8e-05	2. cat	NonNarrow	2	-80.35083743679775	-74.11	-70.77940875	-9.571428686797745
LLB	2	0042	Q5	0.0080%	8e-05	3. sat	NonNarrow	3	-78.17161117444152	-73.86820976780282	-70.77940875	-7.392202424441521
LLB	2	0042	Q5	0.0080%	8e-05	4. matt	Narrow	4	-85.00001827981797	-74.29	-70.77940875	-14.220609529817963
LLB	2	0043	Q4	0.0082%	8.200000000000001e-05	1. fat	NonNarrow	1	-78.77006968512075	-73.7065327752104	-70.77940875	-7.990660935120744
LLB	2	0043	Q4	0.0082%	8.200000000000001e-05	2. cat	NonNarrow	2	-80.96141961111881	-74.17	-70.77940875	-10.182010861118812
LLB	2	0043	Q4	0.0082%	8.200000000000001e-05	3. sat	Narrow	3	-81.90001059883534	-74.04671061435289	-70.77940875	-11.120601848835335
